customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TenureGroup
5315-ONUKX,Female,No,Yes,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,24.52,167.37,Yes,0-12 months
2374-DCBTJ,Male,No,Yes,No,41,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One year,Yes,Electronic check,47.71,1960.98,No,25-48 months
4411-ZUWYR,Male,Yes,No,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),24.61,228.1,No,0-12 months
1111-KJILS,Male,No,Yes,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.08,465.94,No,13-24 months
9352-RNVUA,Male,No,Yes,No,14,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,51.2,737.23,No,13-24 months
5592-KTODO,Female,No,No,No,2,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),75.64,154.28,No,0-12 months
5533-VZNVA,Female,No,No,No,54,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,84.05,4547.23,Yes,49+ months
2000-GWKWB,Male,No,Yes,Yes,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,31.08,556.35,No,13-24 months
8361-FWSTN,Female,No,No,No,15,Yes,No,DSL,No,No,No,No,No,Yes,Two year,Yes,Electronic check,54.69,822.28,No,13-24 months
3882-GGDWE,Female,No,No,Yes,50,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,101.65,5076.87,No,49+ months
3160-ZDWMP,Female,No,Yes,Yes,9,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,91.53,837.65,No,0-12 months
3543-BRARZ,Female,No,No,Yes,20,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),89.71,1781.58,No,13-24 months
1445-HKXXO,Male,No,No,No,51,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Electronic check,85.2,4354.72,No,49+ months
4888-QLJTF,Female,No,No,No,10,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),72.36,737.66,No,0-12 months
8687-MBSVJ,Female,Yes,Yes,No,37,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Electronic check,96.89,3587.45,No,25-48 months
2795-LRGTX,Male,No,No,No,17,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,22.13,381.93,No,13-24 months
5150-ZYDGJ,Male,No,Yes,No,4,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,79.34,306.66,Yes,0-12 months
8179-ATRYP,Female,Yes,Yes,No,0,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,No,Mailed check,78.15,0.0,No,0-12 months
6458-DFZQG,Male,No,No,No,31,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,55.73,1718.4,No,25-48 months
7387-NPWIO,Male,No,Yes,No,7,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),66.41,462.31,No,0-12 months
5132-RUTHO,Male,No,Yes,Yes,40,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,60.15,2399.37,No,25-48 months
9296-SZVFD,Male,No,No,Yes,5,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),85.92,441.59,No,0-12 months
9490-JCALW,Female,Yes,No,Yes,20,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,80.79,1623.35,Yes,13-24 months
4854-OUNZG,Male,No,Yes,Yes,2,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),90.54,184.9,No,0-12 months
5304-XSGCC,Female,No,No,Yes,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,30.65,936.62,No,25-48 months
5857-YRTVN,Male,Yes,No,No,34,No,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,74.53,2539.32,No,25-48 months
5251-ZZGGE,Female,No,No,No,59,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.99,5661.09,No,49+ months
4234-ROTND,Male,No,Yes,No,19,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Electronic check,81.79,1543.34,No,13-24 months
6543-UMVHO,Male,Yes,No,No,2,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,76.59,153.85,Yes,0-12 months
6235-DKRJQ,Male,No,Yes,Yes,42,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Two year,No,Mailed check,67.31,2824.08,No,25-48 months
9221-OFWUP,Female,No,No,Yes,9,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Electronic check,96.04,875.42,No,0-12 months
9302-HIKBM,Female,No,No,No,55,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),98.2,5410.87,No,49+ months
3531-IESVC,Male,Yes,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,28.33,2023.61,No,49+ months
6268-CFJEY,Male,No,No,No,3,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two year,No,Credit card (automatic),61.19,202.17,No,0-12 months
7229-XGVRW,Male,No,No,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),28.16,43.12,No,0-12 months
2184-YDXZG,Female,No,No,Yes,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,25.41,1363.29,No,49+ months
8116-JWRAD,Female,No,No,Yes,54,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,62.55,3381.29,No,49+ months
5507-PPRHJ,Female,No,No,No,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),27.87,595.11,No,13-24 months
4535-WXKFA,Female,Yes,No,No,52,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,65.21,3377.67,No,49+ months
4773-LYFMZ,Male,No,No,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,22.2,1392.3,No,49+ months
1848-AHVHX,Female,Yes,No,No,19,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),80.3,1518.9,Yes,13-24 months
6866-NXJOG,Female,No,No,Yes,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.25,497.33,No,25-48 months
5681-DYRYJ,Male,No,Yes,Yes,22,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),92.68,2031.24,Yes,13-24 months
9530-NMOPB,Male,No,No,No,4,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,59.8,232.52,Yes,0-12 months
3652-DURQJ,Female,Yes,Yes,Yes,13,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,65.83,859.73,Yes,13-24 months
8054-LUZIN,Female,Yes,Yes,Yes,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,32.21,858.07,Yes,25-48 months
3427-ZFSDT,Male,Yes,No,No,22,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,79.07,1740.9,Yes,13-24 months
6840-SCNQM,Female,No,No,No,5,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Mailed check,68.19,334.63,Yes,0-12 months
8144-AYQPR,Male,No,No,Yes,57,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),63.92,3661.26,No,49+ months
5065-NVWQC,Female,No,Yes,No,36,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,82.99,2982.28,No,25-48 months
3087-YBBZI,Female,No,Yes,No,1,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,Yes,Mailed check,60.64,71.32,No,0-12 months
9724-YFZLY,Female,No,No,No,10,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Mailed check,91.4,888.95,Yes,0-12 months
5488-GLZYE,Male,No,No,No,72,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),69.71,5025.49,No,49+ months
1783-ELXZT,Female,No,No,Yes,11,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),88.87,990.26,No,0-12 months
6267-WKULC,Male,No,Yes,Yes,26,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),50.1,1314.5,No,25-48 months
4526-VJWOB,Male,No,No,No,2,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),94.18,186.57,Yes,0-12 months
2932-DRXWA,Female,No,No,Yes,8,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Electronic check,67.0,527.17,No,0-12 months
1289-DCQNB,Female,No,Yes,Yes,51,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),99.05,5045.05,No,49+ months
6962-YMAYW,Female,No,Yes,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,20.6,350.98,No,13-24 months
2473-BUEDL,Male,No,No,No,41,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,97.33,3990.34,No,25-48 months
8673-CTJTR,Female,No,Yes,No,0,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),55.74,0.0,No,0-12 months
6300-UUJAF,Male,No,Yes,No,26,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,No,Electronic check,88.8,2306.94,No,25-48 months
5257-GTUUU,Male,No,Yes,No,8,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),77.61,608.77,No,0-12 months
6905-USDMR,Female,No,Yes,No,47,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Electronic check,76.51,3600.13,No,25-48 months
2139-YXMSQ,Female,No,Yes,No,69,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Electronic check,86.41,5970.82,No,49+ months
6952-FSTAH,Female,No,Yes,No,27,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),55.91,1514.73,No,25-48 months
4920-UVORG,Female,No,Yes,No,3,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Credit card (automatic),99.55,313.83,No,0-12 months
1304-DLMDU,Male,No,No,No,15,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),58.72,887.36,No,13-24 months
4936-GIAPR,Female,No,Yes,Yes,14,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,98.21,1367.16,Yes,13-24 months
9366-FBIDM,Male,No,Yes,No,42,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),53.33,2246.63,No,25-48 months
7506-MKSHG,Female,No,Yes,No,14,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,63.85,876.48,No,13-24 months
9783-CQROQ,Male,No,No,No,9,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),92.19,815.7,No,0-12 months
3410-EPOJN,Male,No,Yes,No,22,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),60.72,1325.52,No,13-24 months
9737-PSHOJ,Male,No,Yes,Yes,24,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),60.2,1433.33,No,13-24 months
4956-ZVLWM,Male,No,Yes,No,39,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),92.25,3587.27,Yes,25-48 months
6000-QTLYE,Female,No,No,No,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,26.92,1491.16,Yes,49+ months
4179-ATPLI,Female,No,No,No,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,27.03,1388.27,No,49+ months
6996-QQDNS,Female,No,Yes,No,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,24.13,565.07,No,13-24 months
9262-CALOK,Female,No,No,No,17,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,60.5,1024.92,No,13-24 months
1105-BZDQQ,Male,Yes,Yes,No,38,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,97.1,3691.53,No,25-48 months
8899-HWNXD,Female,Yes,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.16,170.57,No,0-12 months
1933-SXDCT,Male,No,No,No,34,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),93.84,3190.12,No,25-48 months
9261-WGNLP,Male,No,No,No,16,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,66.64,1051.34,No,13-24 months
5787-HWBMH,Male,No,No,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.06,278.6,No,0-12 months
7356-TPDPT,Male,Yes,Yes,No,33,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,98.29,3241.02,No,25-48 months
7618-DPWWU,Male,Yes,No,No,25,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,88.57,2218.66,Yes,25-48 months
1164-OZHGN,Male,Yes,Yes,No,2,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Mailed check,88.86,169.95,No,0-12 months
8846-WZRJR,Male,No,Yes,No,14,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),82.08,1145.45,No,13-24 months
8149-JGZGG,Male,No,No,No,15,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),50.34,741.73,No,13-24 months
5292-ANRMY,Male,No,No,No,25,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),99.26,2467.65,No,25-48 months
6095-HJQFO,Male,No,Yes,Yes,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.25,488.01,No,25-48 months
6966-YPHST,Male,No,No,Yes,5,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Two year,No,Mailed check,69.4,359.9,No,0-12 months
6134-CFYHP,Female,No,No,No,0,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,No,Electronic check,96.18,0.0,No,0-12 months
1366-MZTOR,Male,No,No,No,37,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),84.32,3130.5,No,25-48 months
1012-XHNKF,Female,No,Yes,Yes,72,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Mailed check,69.77,5018.52,No,49+ months
8485-XYAYB,Male,No,No,No,67,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,68.11,4557.59,No,49+ months
4212-AXXDX,Male,No,No,No,16,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,42.74,688.49,Yes,13-24 months
8446-BUZTP,Male,No,Yes,No,18,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,85.13,1542.52,No,13-24 months
5016-EZHLY,Male,No,Yes,Yes,64,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Electronic check,73.35,4696.61,No,49+ months
1442-AAOQB,Male,Yes,Yes,No,18,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),93.47,1682.99,No,13-24 months
3995-ZILDM,Female,No,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.6,623.63,Yes,0-12 months
6766-NIWAA,Female,Yes,No,No,27,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),92.84,2518.59,Yes,25-48 months
9067-AVJBU,Male,No,Yes,No,15,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),52.81,779.13,No,13-24 months
6582-CYWIQ,Male,No,Yes,Yes,36,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,53.86,1961.99,No,25-48 months
4220-MCDDK,Male,No,No,No,36,No,No phone service,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Mailed check,69.63,2497.36,No,25-48 months
2499-GZKXK,Female,No,No,No,65,Yes,Yes,DSL,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),42.02,2749.12,No,49+ months
3788-MLJGS,Female,Yes,Yes,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,18.5,72.56,No,0-12 months
7731-TVOEX,Male,No,Yes,No,17,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,83.43,1412.19,Yes,13-24 months
7347-UKEPZ,Male,No,No,No,36,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),87.87,3162.45,No,25-48 months
2210-EPLWB,Male,No,Yes,No,13,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,69.57,902.35,No,13-24 months
5349-FWUYD,Female,No,Yes,No,23,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,52.35,1217.8,No,13-24 months
1989-MJQNX,Male,No,No,No,40,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,91.04,3630.01,No,25-48 months
8342-HWXRC,Male,No,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),28.3,422.53,No,13-24 months
7360-QXXGM,Male,No,No,No,12,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,82.03,981.13,Yes,0-12 months
6444-DZJMJ,Female,No,Yes,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,68.23,283.88,No,0-12 months
4865-VLAUT,Male,No,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,32.5,1327.25,No,25-48 months
9083-GIHMN,Male,No,Yes,No,38,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Mailed check,56.38,2152.61,No,25-48 months
6735-UVRPK,Male,No,No,No,32,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),60.04,1917.32,No,25-48 months
4746-UBCDV,Female,No,No,No,11,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,60.81,674.43,No,0-12 months
3436-JTBLE,Female,Yes,Yes,No,21,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),81.56,1722.63,Yes,13-24 months
5004-WADUX,Male,No,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,22.41,61.49,No,0-12 months
2374-LPXQU,Female,No,Yes,Yes,9,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,No,Mailed check,71.47,636.24,No,0-12 months
7704-QRBYD,Male,No,Yes,No,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.25,243.41,No,13-24 months
5274-KQLBF,Female,No,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),69.46,80.11,No,0-12 months
1968-ETUIW,Male,No,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.81,146.01,Yes,0-12 months
8962-HVUWF,Male,Yes,No,No,42,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Mailed check,96.1,4037.77,No,25-48 months
3954-OBMVP,Male,Yes,Yes,No,72,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),94.21,6780.46,No,49+ months
1774-HFXGR,Female,No,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,30.12,273.91,Yes,0-12 months
8197-VYVTG,Female,No,No,No,2,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),69.4,145.83,No,0-12 months
2986-EAOZC,Female,No,Yes,No,65,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,No,Mailed check,76.05,4941.52,No,49+ months
7311-YIOJB,Male,No,No,Yes,58,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),92.99,5392.43,No,49+ months
6363-ESMKA,Female,No,No,No,25,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,No,Electronic check,62.66,1563.54,No,25-48 months
4477-OZRPI,Male,No,No,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),22.09,203.45,No,0-12 months
4839-WKMZB,Female,No,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),24.04,44.64,Yes,0-12 months
5389-HRPUL,Male,Yes,No,No,67,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,94.21,6328.62,Yes,49+ months
6322-FCNBK,Male,No,Yes,No,60,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),98.28,5899.51,No,49+ months
5721-AXALO,Male,No,No,No,32,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),52.8,1682.85,Yes,25-48 months
6668-FPLLC,Male,No,Yes,Yes,65,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,71.46,4636.95,No,49+ months
3589-WBGBU,Female,No,Yes,No,3,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,65.79,201.14,No,0-12 months
1938-KNCNK,Male,No,Yes,Yes,2,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,96.99,209.54,No,0-12 months
